airport_2,,inbound_ap,Year,quarter,inbound_passengers,nsmiles,fare,large_ms,fare_lg,lf_ms,fare_low,cluster
STL,10952,STL,1997,2,10216,775.8996671887236,161.6241493735317,0.6019968676585747,162.11335356303837,0.3643245888801879,130.3468901722788,2
STL,10953,STL,1997,3,9598,779.2970410502188,160.3524536361742,0.5979589497812045,164.17870910606374,0.377253594498854,128.5446197124401,2
STL,10954,STL,1997,4,9428,770.7158464149343,160.8266472210437,0.6145386084005092,164.7326622825626,0.343208527789563,124.63121234620279,2
STL,10955,STL,1998,1,7353,804.2770297837617,178.99529715762273,0.6214715082279342,182.14196382428943,0.3571372229022167,137.19599755201958,2
STL,10956,STL,1998,2,9106,889.813529540962,190.148697562047,0.6148759059960466,197.74924225785196,0.305675378871074,140.42288161651658,2
STL,10957,STL,1998,3,9955,819.5393269713712,177.21742440984428,0.624663987945756,184.15666901054746,0.3798332496233049,140.5793199397288,2
STL,10958,STL,1998,4,9225,805.8057452574526,178.38712086720867,0.6467154471544714,185.13706991869915,0.33146666666666663,145.68539837398376,2
STL,10959,STL,1999,1,8855,737.6705815923207,173.4487803500847,0.6375607001693958,179.55786109542632,0.34982608695652173,143.04402032749857,2
STL,10960,STL,1999,2,10455,804.9404112864659,174.27298517455765,0.6145318029650885,184.6985824964132,0.3671018651362984,139.16543472022954,2
STL,10961,STL,1999,3,10127,825.4732892268194,180.61978078404266,0.6062032191172114,194.42730127382245,0.3704009084625259,146.1408669892367,2
STL,10962,STL,1999,4,9342,832.1134660672233,183.59129201455792,0.628505673303361,194.59742881609935,0.354652108756155,145.22669128666237,2
STL,10963,STL,2000,1,8235,797.1226472374013,197.5620060716454,0.6430989678202792,208.39632544019432,0.34717425622343656,160.5228743169399,2
STL,10964,STL,2000,2,10657,812.3859435113071,189.63446091770666,0.6263526320728161,199.2478342873229,0.42029370366894997,155.78813362109412,2
STL,10965,STL,2000,3,10563,756.6243491432358,182.93986651519455,0.6047297169364764,195.0281757076588,0.3356035217267822,144.85903436523714,2
STL,10966,STL,2000,4,9383,797.797399552382,189.99672919109028,0.6461185122029202,202.80339869977618,0.38834274752211445,155.61287967600978,2
STL,10967,STL,2001,1,7994,788.9555916937703,198.44332124093071,0.6145746810107582,212.49928696522394,0.3259507130347761,162.45744433324995,2
STL,10968,STL,2001,2,9753,819.5316312929355,176.364580129191,0.6211945042551011,183.74651081718446,0.3887696093509689,152.23588741925562,2
STL,10969,STL,2001,3,8233,839.3042633304992,165.51315680796796,0.6298773229685412,173.50684197740802,0.3694801408963926,138.43693550346165,2
STL,10970,STL,2001,4,7469,860.8309010577052,165.6971254518677,0.5695635292542507,176.7621421877092,0.3266086490828759,150.7723483732762,2
STL,10971,STL,2002,1,7378,791.98929249119,156.59588099756033,0.7089793982108973,159.3203605313093,0.3158037408511792,129.2771835185687,2
STL,10972,STL,2002,2,8870,825.3793686583991,160.96186471251414,0.7557835400225479,162.0530349492672,0.4152378804960541,135.89852987598647,2
STL,10973,STL,2002,3,8400,869.8328571428572,152.81392738095238,0.7491880952380953,153.25544880952378,0.3301428571428571,131.76975595238093,2
STL,10974,STL,2002,4,8944,827.0658542039356,154.47266323792488,0.7187969588550983,156.7354651162791,0.34971042039356,130.42793157423972,2
STL,10975,STL,2003,1,6432,833.669776119403,168.77745335820896,0.76324315920398,170.8842350746269,0.4170398009950248,148.92404850746271,2
STL,10976,STL,2003,2,8071,858.5799776979309,167.7564886631149,0.7567525709329699,170.38319167389415,0.44325362408623464,143.69243835955888,2
STL,10977,STL,2003,3,8193,847.9268888075186,161.23572073721473,0.7408324179177347,162.50574880995973,0.43063468814841943,140.59401440253876,2
STL,10978,STL,2003,4,8080,871.7378712871288,169.77111633663367,0.7288527227722772,171.8591324257426,0.35816212871287123,138.30309529702967,2
STL,10979,STL,2004,1,6679,868.8508758796227,180.16596197035483,0.7338014672855219,182.70133103758047,0.3983964665369067,148.97547686779458,2
STL,10980,STL,2004,2,9752,843.1730926989336,163.1400174323216,0.7030680885972108,168.1194052502051,0.47255947497949136,139.44568293683346,2
STL,10981,STL,2004,3,9170,883.4382769901854,160.56862595419847,0.6906946564885498,168.09976335877863,0.42748636859323885,130.88354525627048,2
STL,10982,STL,2004,4,8272,914.584743713733,176.8279267408124,0.6917069632495163,182.28707809477754,0.3964168278529981,143.33311170212764,2
STL,10983,STL,2005,1,7005,881.0496788008566,167.23265952890793,0.7181727337615991,171.3918372591006,0.39720342612419696,135.5517544610992,2
STL,10984,STL,2005,2,9663,863.3613784538964,167.57237296905726,0.7289889268343164,169.60515781848287,0.4622053192590293,137.62354858739522,2
STL,10985,STL,2005,3,10164,901.7730224321133,166.92383116883116,0.7252705627705628,168.1293299881936,0.4381591892955529,141.9118831168831,2
STL,10986,STL,2005,4,9535,903.6984792868379,168.28411221814372,0.7433340325117986,170.1329868904038,0.5029491347666492,150.86244572627166,2
STL,10987,STL,2006,1,8505,822.7597883597883,156.6342445620223,0.7706278659611993,157.59285479129923,0.5493885949441506,141.27986243386243,2
STL,10988,STL,2006,2,10698,829.4952327537858,167.72041035707608,0.7533576369414844,167.27281454477472,0.4995335576743316,150.82352308842775,2
STL,10989,STL,2006,3,10523,875.521239190345,168.74793690012353,0.7246650194811365,168.75185783521812,0.4702594317209921,152.18308277107286,2
STL,10990,STL,2006,4,9644,830.7728121111572,161.5067544587308,0.7593633347158857,161.20335441725425,0.5051866445458316,146.05720033181254,2
STL,10991,STL,2007,1,8172,817.0116250611845,163.399035731767,0.7652630934899657,163.79787077826725,0.5200354870288791,143.60083822809594,2
STL,10992,STL,2007,2,9194,875.8681748966717,170.8241907765934,0.8108907983467479,172.35674679138566,0.42989667174244073,146.06176854470306,2
STL,10993,STL,2007,3,8941,888.1091600492115,169.03616038474445,0.8073951459568282,169.58156582037805,0.4848014763449278,143.6823990605078,2
STL,10994,STL,2007,4,9172,850.5774095071959,163.53577954644572,0.8166768425643263,163.43204535542955,0.5585891844744875,148.89471434801567,2
STL,10995,STL,2008,1,8065,915.3719776813391,169.72711593304402,0.7894445133292002,168.82999504029755,0.5726720396776194,150.25762926224425,2
STL,10996,STL,2008,2,10457,873.0800420770776,175.93693315482452,0.7795706225494883,176.72710433202639,0.5941522425169742,153.98005833413026,2
STL,10997,STL,2008,3,9322,906.3465994421798,189.36350246728168,0.7657627118644067,191.72882535936495,0.5063634413216047,164.54939390688696,2
STL,10998,STL,2008,4,8871,909.9062112501409,182.50879945891106,0.7743163115770486,183.17572427009358,0.5318554841618758,168.19822004283625,2
STL,10999,STL,2009,1,7509,915.9395392196031,164.43503795445466,0.7768704221600745,163.76760820348915,0.5172259954721002,154.59385004661073,2
STL,11000,STL,2009,2,9352,920.4143498716852,159.30307100085543,0.7726550470487596,159.4689125320787,0.4777395209580838,143.32555816937554,2
STL,11001,STL,2009,3,9535,891.2999475616151,160.7178531725223,0.77455899318301,160.76262401678028,0.5113875196643943,143.3874326166754,2
STL,11002,STL,2009,4,8716,892.4177374942634,165.1275458926113,0.7733604864616797,165.48208352455254,0.4558696649839376,149.8498967416246,2
STL,11003,STL,2010,1,7583,927.374258209152,175.47237373071343,0.7322932876170383,175.51737702756165,0.4396966899643939,162.8828603455097,2
STL,11004,STL,2010,2,9377,900.5458035619068,185.1088290498027,0.748888770395649,185.14354377732752,0.5058088941025914,168.17348725605206,2
STL,11005,STL,2010,3,8928,912.6854838709677,189.12266353046593,0.7232358870967742,191.40807907706093,0.4862040770609319,172.0569489247312,2
STL,11006,STL,2010,4,9249,905.2162395934696,181.59716726132558,0.7295891447724078,183.64654449129637,0.5219937290517894,170.4881219591307,2
STL,11007,STL,2011,1,7499,933.8195759434591,196.9010321376184,0.6930004000533404,200.20192425656757,0.5288505134017868,182.49869449259904,2
STL,11008,STL,2011,2,9020,952.169955654102,199.66447228381372,0.6849722838137472,203.28764745011088,0.5043481152993348,189.77809090909093,2
STL,11009,STL,2011,3,8659,943.5430188243446,194.34218385494862,0.6837833468067905,195.4071197597875,0.5502078761981755,184.94019863725606,2
STL,11010,STL,2011,4,8478,948.7087756546355,204.11005071950936,0.6944515215852795,199.63721750412833,0.497420382165605,191.01993866477943,2
STL,11011,STL,2012,1,7083,954.1976563602993,209.7051094169137,0.6898009318085556,215.45214739517152,0.4410532260341663,192.66942397289282,2
STL,11012,STL,2012,2,8597,948.422705594975,219.6453332557869,0.6863836221937886,224.7582901011981,0.5190950331510991,204.1207688728626,2
STL,11013,STL,2012,3,8280,941.176811594203,203.9276497584541,0.6790615942028985,207.87890338164254,0.41941425120772946,188.46253623188406,2
STL,11014,STL,2012,4,8987,930.6540558584622,200.15611216201182,0.6752932012907533,204.06212084121506,0.4816212306665183,183.812858573495,2
STL,11015,STL,2013,1,7587,934.9069460919994,203.0175958877026,0.6867338869118228,205.8003084223013,0.4989429286938184,189.2013074996705,2
STL,11016,STL,2013,2,9225,945.2673170731707,203.3931598915989,0.6650601626016259,205.2211046070461,0.516308943089431,185.36856910569105,2
STL,11017,STL,2013,3,8233,947.3693671808576,217.297516093769,0.6513154378719785,220.77464958095467,0.45330985060123896,197.92714441880238,2
STL,11018,STL,2013,4,8736,948.6768543956044,215.46781478937726,0.6565556318681319,218.55080929487178,0.44380723443223447,201.12336652930404,2
STL,11019,STL,2014,1,7329,943.5445490517124,221.4318297175604,0.6614217492154454,223.62668713330606,0.3921981170691772,206.86422022103972,2
STL,11020,STL,2014,2,9032,947.7170062001771,224.59594995571302,0.6284931355181576,233.93240810451724,0.47783325952170064,207.103869574845,2
STL,11021,STL,2014,3,8689,959.6022557256301,224.91650132351248,0.6193923351363791,224.29706180227873,0.4153608010127748,205.3293497525607,2
STL,11022,STL,2014,4,8842,955.6655733996834,225.26199389278446,0.6352725627686043,227.73960190002262,0.4790058810223931,212.8741710020357,2
STL,11023,STL,2015,1,7841,946.2971559750032,225.4769787016962,0.6468167325596225,221.2802805764571,0.43286060451473024,202.54085193215155,2
STL,11024,STL,2015,2,9339,956.329478530892,225.01036727701037,0.6433226255487741,221.57813577470824,0.5379141235678339,210.49699539565265,2
STL,11025,STL,2015,3,8879,961.3642302061043,223.95754364230208,0.6529169951571122,220.50831963058906,0.45051357134812475,209.17309944813607,2
STL,11026,STL,2015,4,9121,957.7731608376274,217.7518802762855,0.6563414099331214,217.30494024777983,0.3576910426488324,203.14719767569346,2
STL,11027,STL,2016,1,7596,956.1723275408109,229.94161532385465,0.6973023170089522,230.46999736703526,0.4504807925223802,208.96435887309107,2
STL,11028,STL,2016,2,9313,956.690325351659,229.84172661870502,0.6894645012348329,230.7200569096961,0.490453301836143,218.12307419735853,2
STL,11029,STL,2016,3,8756,962.4438099588854,228.4755744632252,0.6890820694380996,229.95716080402008,0.5217200776610325,217.7934878940155,2
STL,11030,STL,2016,4,9099,959.5988570172547,218.90637212880537,0.6984643037696452,218.72730629739533,0.5882752829981318,209.6809209803275,2
STL,11031,STL,2017,1,7884,950.158168442415,227.1432077625571,0.7105733130390666,228.5699441907661,0.554414370877727,217.95931633688483,2
STL,11032,STL,2017,2,9154,972.1717282062486,234.98334607821715,0.7077806860388902,233.7555396547957,0.6110972798776492,227.64747105090672,2
STL,11033,STL,2017,3,8651,967.0180325973876,233.80571956999188,0.6974549185065311,234.3930389550341,0.5699548491503872,222.0477990983701,2
STL,11034,STL,2017,4,9134,955.1405736807533,228.34729143858112,0.7034061856798774,229.33875191591858,0.5814579154806219,218.2478673089556,2
STL,11035,STL,2018,1,7770,952.7634491634492,227.68485971685973,0.7102566151866153,231.44535778635776,0.49648034749034753,208.98026383526386,2
STL,11036,STL,2018,2,9481,956.8898850332243,234.04956861090602,0.7181012340470414,227.73292057799807,0.6005680835354921,222.0022265583799,2
STL,11037,STL,2018,3,8652,975.8554091539528,235.83573277854828,0.705093018955155,230.784671752196,0.6230747341655108,222.95708737864078,2
STL,11038,STL,2018,4,9140,972.5962800875274,231.904693654267,0.7119876039387308,228.83040153172865,0.5987214113785556,218.82256017505472,2
STL,11039,STL,2019,1,7474,971.5565962001606,238.3125501739363,0.716471019534386,233.05442199625372,0.6194806796895905,221.48048835964678,2
STL,11040,STL,2019,2,9451,953.8307057454238,245.70019574648188,0.7148714421754311,240.95513490635912,0.6126188445667125,231.05570521637918,2
STL,11041,STL,2019,3,8660,967.0236720554273,240.78563510392613,0.7053791224018475,241.67818822170904,0.6268866859122402,228.10894457274827,2
STL,11042,STL,2019,4,9013,971.0745589703761,237.48386552757128,0.7156557195162544,239.30737268390104,0.601740818817264,225.86930322866974,2
STL,11051,STL,2022,1,5736,1012.8124128312413,200.08987622036258,0.6543869769874476,200.06240934449093,0.4645042887029288,165.22088563458857,0
STL,11052,STL,2022,2,7834,992.1938983916262,247.8994357926985,0.6527745213173347,246.1552335971407,0.4672342353842226,211.27122798059744,2
STL,11053,STL,2022,3,7530,976.7045152722444,239.97356972111552,0.6827181274900399,229.39158300132803,0.5856071049136786,219.1628924302789,2
STL,11054,STL,2022,4,7850,970.9993630573248,249.16331210191086,0.6806808280254777,242.85574012738851,0.5713917579617834,225.17730955414012,2
STL,11055,STL,2023,1,6548,986.4735797189982,251.45662950519247,0.6738358430054979,245.5990042761149,0.5300175473427,224.57076817348812,2
STL,11056,STL,2023,2,8263,970.9369478397676,254.34862035580298,0.6914144741619267,247.67684981241683,0.5635911775384244,235.2032748396466,2
STL,11057,STL,2023,3,7783,971.5762559424386,242.44349094179623,0.7201140177309521,235.7869780290376,0.5205327894128229,218.27054220737503,2
STL,11058,STL,2023,4,8303,977.2973623991328,252.95452848368063,0.7365223774539323,244.4037070938215,0.6010777309406239,231.82439720582923,2
STS,11060,STS,2007,2,190,399.0,103.82,0.99,103.88999999999999,0.99,103.88999999999999,0
STS,11061,STS,2007,4,202,433.0,106.17,0.99,106.18,0.99,106.18,0
STS,11062,STS,2008,1,190,433.0,111.26,0.99,111.28,0.99,111.28,0
STS,11063,STS,2008,2,205,399.0,114.63,0.99,114.66999999999999,0.99,114.66999999999999,0
STS,11064,STS,2008,3,190,433.0,128.41,0.99,128.49,0.99,128.49,0
STS,11065,STS,2008,4,162,433.0,126.03,0.99,126.07000000000001,0.99,126.07000000000001,0
STS,11066,STS,2009,3,178,399.0,115.85999999999999,0.99,115.78,0.99,115.78,0
STS,11067,STS,2009,4,168,433.0,113.76,0.99,113.75,0.99,113.75,0
STS,11068,STS,2010,1,147,399.0,109.94,0.99,109.95,0.99,109.95,0
STS,11069,STS,2010,2,183,399.0,114.86,0.9899999999999999,114.86,0.9899999999999999,114.86,0
STS,11070,STS,2010,3,193,399.0,116.77,0.99,116.75,0.99,116.75,0
STS,11071,STS,2010,4,191,399.0,117.93,0.99,118.0,0.99,118.0,0
STS,11072,STS,2011,1,168,399.0,116.54999999999998,0.99,116.54,0.99,116.54,0
STS,11073,STS,2011,2,187,399.0,133.73,0.99,133.67,0.99,133.67,0
STS,11074,STS,2011,3,199,423.0,133.76,0.99,133.74,0.99,133.74,0
STS,11075,STS,2011,4,181,399.0,133.36,0.99,133.34,0.99,133.34,0
STS,11076,STS,2012,1,172,399.0,125.18000000000002,0.99,125.25,0.99,125.25,0
